Day,Hour,Sun_X,Sun_Y,Sun_Z
64,11,-0.257008524330682,-0.3427714389388787,0.903578640224046
64,12,1.651867550471239e-08,-0.3505541484985453,0.9365424651186189
64,13,0.25702566327949516,-0.34224441802847577,0.90377351518181
64,14,0.4965519538045415,-0.3183890117005901,0.8075051667953673
64,15,0.702253793541573,-0.2805941784133621,0.6542984918957097
64,16,0.8601101895933526,-0.23141625457908618,0.4545954012902844
64,17,0.9593599332586852,-0.174187509988606,0.2220072742543822
64,18,0.993235204045408,-0.11278910130508231,-0.027612462252915384
65,6,-0.9936221905088856,-0.10952612222114053,-0.026813636074278807
65,7,-0.9597960315017071,-0.17040849238039876,0.2230527373475017
65,8,-0.8605570386283548,-0.22712697520337158,0.45591108826410826
65,9,-0.7026642481118258,-0.2757973339375715,0.655895407072172
65,10,-0.49687443519554836,-0.31308356659165315,0.8093790681623504
65,11,-0.25720928342678145,-0.33642529281968947,0.9059036410514465
65,12,1.2563831962747854e-08,-0.34421229574591194,0.9388918443874825
65,13,0.2572255262606583,-0.33589432011706555,0.9060960403583175
65,14,0.49693719261960567,-0.31201863978995126,0.8097516872566389
65,15,0.7027973764757453,-0.27419282971251663,0.6564252735483701
65,16,0.86077443579573,-0.22497527481707652,0.4565670776583916
65,17,0.9600991243242399,-0.1677008732378302,0.2237992148938351
65,18,0.9939987307731607,-0.10625380833406044,-0.02601252459594287
66,6,-0.9943647092806703,-0.10297243061695625,-0.025209194156186745
66,7,-0.9605115485267227,-0.16389888218648527,0.22484377146102583
66,8,-0.8611970271707784,-0.2206581337336416,0.4578751668407011
66,9,-0.7031855490953269,-0.2693630890359336,0.6580073022455931
66,10,-0.4972421677734223,-0.30667532038535084,0.811603643692246
66,11,-0.25739917839662546,-0.330032618465462,0.9081982898627221
66,12,,,
66,13,0.2574145051779762,-0.3294978569201824,0.9083880970207528
66,14,0.4973013858460365,-0.3056029840621939,0.8119717653760468
66,15,0.7033111693742036,-0.2677478717932268,0.6585320616216709
66,16,0.8614021637167447,-0.21849284657318926,0.45852719476652143
66,17,0.9607975477204167,-0.16117529452865734,0.22558944285589738
66,18,0.9947200136748092,-0.09968226152128704,-0.02440371145521088
67,6,-0.9950645348378936,-0.09638357493698112,-0.02359614354537364
67,7,-0.9611857914630317,-0.1573515691577987,0.22663264983925818
67,8,-0.8617999785284282,-0.21414922555634097,0.45982703944202774
67,9,-0.7036765834030639,-0.26288675621080904,0.6600983406880748
67,10,-0.49758848028165403,-0.30022345238170917,0.8138007022183021
67,11,-0.25757797607417776,-0.3235953874707262,0.9104612080968639
67,12,1.7106075725460418e-08,-0.3313901943710962,0.9434937938718446
67,13,0.2575923679765145,-0.32305700296276274,0.9106483101598385
67,14,0.4976440862629439,-0.299144041752851,0.8141641147160003
67,15,0.7037945412926098,-0.2612613370201354,0.6606177089854438
67,16,0.8619926024758285,-0.21197104737648412,0.4604747857929517
67,17,0.961454345724125,-0.15461290353527607,0.2273772001511721
67,18,0.9953981669280757,-0.09307664615189348,-0.022786557821268028
68,6,-0.9957208074151911,-0.08976175181064536,-0.021975022009642558
68,7,-0.961817931951287,-0.1507686980744037,0.228418618894999
68,8,-0.8623651519083506,-0.20760234745675818,0.46176575241623413
68,9,-0.7041367477277616,-0.25637039141477713,0.6621673979479846
68,10,-0.4979129472129266,-0.2937299876659373,0.8159689892045566
68,11,-0.2577454567681558,-0.3171156061295478,0.9126910604714304
68,12,,,
68,13,0.2577588961015619,-0.31657376738381593,0.9128753481636591
68,14,0.49796487275438484,-0.2926438434283703,0.8163274872293478
68,15,0.7042468982391824,-0.25473528906981546,0.662681098887699
68,16,0.8625450264921264,-0.20541198344580217,0.46240890381842625
68,17,0.9620687111845594,-0.14801585557039923,0.22916173646454094
68,18,0.9960323571155244,-0.08643916987282542,-0.021161604159170472
69,6,-0.9963327202254773,-0.08310917957060589,-0.020346372630071705
69,7,-0.9624071928506356,-0.14415243862771598,0.2302009330716152
69,8,-0.8628918524794449,-0.20101962412276056,0.46369037260022555
69,9,-0.704565476322909,-0.2498160810691145,0.6642133807844751
69,10,-0.49821516964271756,-0.28719698375335684,0.8181072895781165
69,11,-0.2579014145595849,-0.310595314384164,0.9148865563832314
69,12,8.217685136452306e-09,-0.31839684471118024,0.9479575144899504
69,13,0.25791388479470717,-0.3100501928803938,0.9150679242137892
69,14,0.4982633508799007,-0.2861044519006525,0.8184606745424976
69,15,0.7046676839795278,-0.24817182180004027,0.6647211460600432
69,16,0.8630587564677181,-0.198817788500976,0.46432862270161346
69,17,0.9626398886170574,-0.1413863303295289,0.23094230976434077
69,18,0.9966218043541228,-0.07977206136576095,-0.019529396083591853
70,6,-0.9968995205546328,-0.07642809690613106,-0.018710743471342838
70,7,-0.9629528492932768,-0.1375049841394729,0.23197885544756672
70,8,-0.8633794323154135,-0.19440320692443658,0.4655999881789187
70,9,-0.7049622417706006,-0.24322594089497235,0.6662352282441425
70,10,-0.49849477577077583,-0.28062652945941774,0.8202144289713553
70,11,-0.2580456575813272,-0.3040365847184652,0.917046451253235
70,12,,,
70,13,0.25805714337183855,-0.30348835459656,0.9172247976254453
70,14,0.4985391534100975,-0.27952796108831895,0.8205625091892456
70,15,0.7050563807919761,-0.24157305806850582,0.6667367977845159
70,16,0.8635331603101493,-0.1921906225270297,0.46623303793000237
70,17,0.9631671752291889,-0.13472653059231784,0.2327181869033495
70,18,0.9971657833545624,-0.07307756898153303,-0.01789048402450982
71,6,-0.9974205107849803,-0.06972076147914794,-0.017068687242929006
71,7,-0.9634542296701589,-0.1308285502390859,0.2337516583321279
71,8,-0.8638272912759056,-0.18775527264810984,0.46749370951892555
71,9,-0.7053265556988567,-0.23660211469549275,0.6682319126976864
71,10,-0.49875142142683193,-0.27402074371804297,0.8222892749129866
71,11,-0.258178008279076,-0.2974415209981822,0.9191695478133168
71,12,3.7382178876610874e-17,-0.3052486553889481,0.9522726806872279
71,13,0.2581884954825724,-0.2968903589592227,0.9193447751292817
71,14,0.4987919408263084,-0.27291649482663666,0.8226318657931182
71,15,0.7054125101720635,-0.23494114850300873,0.6687270349199557
71,16,0.8639676539926138,-0.18553267049346114,0.46812126744473387
71,17,0.9636499218772286,-0.12803868088323853,0.23448864421052792
71,18,0.9976636244084286,-0.06635795933839908,-0.01624542288404127
72,6,-0.9978950493457027,-0.06298944850534335,-0.015420760951726405
72,7,-0.9639107165460344,-0.12412537350164093,0.23551862385125466
72,8,-0.8642348778242628,-0.18107802218690744,0.46937066997519067
72,9,-0.7056579694471232,-0.22994677309096942,0.6702024408347176
72,10,-0.4989847905396375,-0.2673817743503198,0.82433073796589
72,11,-0.2582983036533425,-0.2908122572597695,0.9212546973325474
72,12,,,
72,13,0.2583077793506399,-0.2902583424628372,0.9214267120925393
72,14,0.4990214017834312,-0.26627220562814363,0.8246676621961255
72,15,0.70573563348489,-0.22827827022520183,0.6706908728860643
72,16,0.8643617023502314,-0.17884614103082982,0.46999245243789906
72,17,0.964087533951282,-0.121325026093888,0.2362529680724736
72,18,0.9981147143014362,-0.05961551588659234,-0.014594771685022975
73,6,-0.9983225515884804,-0.056236449302796025,-0.013767525546738888
73,7,-0.964321747502217,-0.11739771004893357,0.23727904452255594
73,8,-0.8646016897803811,-0.1743736791901627,0.4712300266691375
73,9,-0.7059560746787514,-0.2232621122092428,0.6721458546149315
73,10,-0.49919459556846935,-0.26071179678570106,0.8263377728096446
73,11,-0.25840639548200534,-0.28415095645009913,0.9233008007808134
73,12,3.575509938850415e-17,-0.2919625431054753,0.9564297535226429
73,13,0.25841484799479186,-0.28359447040510005,0.923469513677349
73,14,0.4992272535351029,-0.25959727339614935,0.8266688605318838
73,15,0.7060253525641602,-0.22158662553016464,0.6726273626034016
73,16,0.864714819810971,-0.17213326506697063,0.47184575812087576
73,17,0.9644794721874551,-0.11458783006934907,0.23801045550354707
73,18,0.9985184971510679,-0.05285253744168792,-0.012939093211957716
74,6,-0.9987024905867489,-0.04946406981073569,-0.012109545556446085
74,7,-0.9646868159055005,-0.11064783411602305,0.23903222381833805
74,8,-0.8649272750073178,-0.16764448867406445,0.4730709612369238
74,9,-0.7062205039393322,-0.21655035233367495,0.6740612321739302
74,10,-0.4993805778963217,-0.2540130127379752,0.8283093792658109
74,11,-0.2585021505230063,-0.27745980911920204,0.9253068099276678
74,12,9.505305133679998e-09,-0.2852731816317746,0.9584462488015092
74,13,0.2585095694298274,-0.2769009355758817,0.92547213593409
74,14,0.4994092423204338,-0.25289390409339485,0.8286344682411727
74,15,0.7062813102568222,-0.21486844052413995,0.6745355913876084
74,16,0.86502657105989,-0.16539629442526663,0.47368037446231565
74,17,0.9648252534055864,-0.10782937416113468,0.23976041470364529
74,18,0.9988744751670884,-0.04607133668940486,-0.011278953644967291
75,6,-0.9990343978571194,-0.04267462908106304,-0.010447388719506609
75,7,-0.9650054716018351,-0.10387803658588708,0.24077747671570318
75,8,-0.8652112320303907,-0.16089271559602714,0.47489268054644657
75,9,-0.7064509311598696,-0.20981373651111115,0.6759476886820452
75,10,-0.4995425081840634,-0.24728764883838672,0.8302446032640969
75,11,-0.2585854506968235,-0.2707410320684055,0.9272717283744045
75,12,8.301612569184468e-09,-0.2785558932983944,0.9604200197354975
75,13,0.258591826847364,-0.2701799569017563,0.927433586827816
75,14,0.4995671437115928,-0.24616432836827093,0.8305635390280739
75,15,0.7065031909123003,-0.2081259637228908,0.6764146837962314
75,16,0.8652965716354674,-0.15863750038750815,0.4754955168944391
75,17,0.9651244511711878,-0.10105195574932499,0.24150216560260887
75,18,0.9991822093335382,-0.03927423866454292,-0.009614922187413584
76,6,-0.9993178640016355,-0.03587045774539309,-0.008781625609466846
76,7,-0.9652773215334873,-0.09709062349482518,0.24251413023269952
76,8,-0.8654532105876247,-0.15412064339539433,0.4766944173817879
76,9,-0.7066470721038672,-0.2030545291223714,0.6778043771545917
76,10,-0.49968018668491,-0.24053795522838867,0.832142537747638
76,11,-0.2586561932483944,-0.26399686695631963,0.9291946125174728
76,12,,,
76,13,0.2586615187760341,-0.26343377804859025,0.9293529271958643
76,14,0.4997007629216073,-0.23941080014109067,0.8324551737549394
76,15,0.7066907208154268,-0.2013614646132272,0.6782638024265991
76,16,0.8655244884569396,-0.1518591722239533,0.4772904269863462
76,17,0.9653766963803798,-0.0942578867365905,0.24323504039026944
76,18,0.9994413200109565,-0.03246357920683025,-0.007947570687866914
77,6,-0.9995525392696816,-0.029053896460422206,-0.007112829254162602
77,7,-0.9655020302785473,-0.0902879145113535,0.2442415239495399
77,8,-0.8656529121105407,-0.14733057250312817,0.47847543109384527
77,9,-0.706808684757501,-0.1962750144178878,0.679630489212064
77,10,-0.4997934435186306,-0.23376620411460666,0.8340023235157307
77,11,-0.2587142908881797,-0.2572295788652342,0.9310745724414563
77,12,1.1170875391645422e-08,-0.2650465177669511,0.9642356265040268
77,13,0.258718559220799,-0.2566646659847581,0.9312292716348893
77,14,0.49980993507180826,-0.23263559515301446,0.8343085212745448
77,15,0.7068436685622723,-0.19457723218034798,0.68008214866328
77,16,0.8657100402816638,-0.14506361569329462,0.4790643730831048
77,17,0.9655816777667409,-0.08744949201686857,0.24495838403116055
77,18,0.9996514874577195,-0.025641703396520533,-0.00627747325711661
78,6,-0.9997381340385108,-0.022227294334475463,-0.005441574750515994
78,7,-0.9656793205117866,-0.08347224139140474,0.2459590105139254
78,8,-0.8658100901343931,-0.14052481882325146,0.4802350082159426
78,9,-0.7069355696621658,-0.18947749502118502,0.6814252557888694
78,10,-0.49988213890498334,-0.22697468828868833,0.8358231500024582
78,11,-0.25875967191211297,-0.2504414548305708,0.9329107727399673
78,12,1.0884802048817312e-08,-0.2582589795764124,0.9660757213946276
78,13,0.2587628777811304,-0.2498749095076377,0.9330617893156796
78,14,0.4998945254184262,-0.22584100948030925,0.8361227791978887
78,15,0.7069618453781814,-0.1877755734037173,0.681868963373742
78,16,0.865852998091664,-0.1382531515153046,0.4808166509094324
78,17,0.9657391423291342,-0.08062910792153166,0.24667155476294073
78,18,0.9998124522695316,-0.018810963972634945,-0.004605205880933147
79,6,-0.9998744192114972,-0.015393007338180909,-0.003768438875443125
79,7,-0.9658089733860131,-0.07664594641269641,0.24766595612953668
79,8,-0.8659245506370994,-0.13370571218885408,0.48197246304328306
79,9,-0.7070275701887693,-0.1826642904029986,0.6831879477892844
79,10,-0.499946163355949,-0.22016571961478434,0.8376042559897668
79,11,-0.2587922803002187,-0.24363480233612872,0.9347024332629335
79,12,7.493871766423e-09,-0.251452609569883,0.9678696116422376
79,13,0.25879441974783673,-0.24306681773613237,0.9348497047242462
79,14,0.49995442953792146,-0.21902935801670945,0.8378971945962104
79,15,0.707045105377424,-0.1809588117242824,0.6836235275509197
79,16,0.8659531854086453,-0.13143011381900538,0.4825465841368517
79,17,0.9658488956797201,-0.07379908064593664,0.24837392457760085
79,18,0.9999240157362564,-0.011973719736797513,-0.0029313460293029794
80,6,-0.999961226533378,-0.008553396702216524,-0.0020939996935989726
80,7,-0.9658908288332168,-0.06981138079119617,0.2493617410267825
80,8,-0.8659961523062321,-0.12687559479555433,0.4836871381751595
80,9,-0.7070845727532753,-0.17583773532887192,0.6849178766894115
80,10,-0.4999854378264026,-0.21334162748749264,0.8393449302536642
80,11,-0.25881207579370247,-0.2368119477779371,0.9364488297888863
80,12,1.262757564867803e-08,-0.24462973365789312,0.9696165703052254
80,13,0.2588131461783579,-0.23624271857203544,0.9365922983278018
80,14,0.49998957347069883,-0.2122029729267183,0.8396310646359215
80,15,0.7070933457639803,-0.17412928548589526,0.6853451629014914
80,16,0.866010478536888,-0.12459684856926667,0.48425352491326024
80,17,0.9659108023115075,-0.06696176465930183,0.2500648796845574
80,18,0.9999860401154224,-0.005132333945648876,-0.0012564722628674258
81,6,-0.9999984488218974,-0.0017108273051412073,-0.0004188361626950817
81,7,-0.9659247857849466,-0.0629709030826463,0.25104575991492284
81,8,-0.8660248067335751,-0.1200368196153607,0.4853784050189125
81,9,-0.7071065069730859,-0.16900017828315161,0.6866143950840126
81,10,-0.4999999138229458,-0.20650475726315862,0.8410445121423304
81,11,-0.25881903395038375,-0.2299752348995965,0.9381492946209924
81,12,1.0630161889467462e-08,-0.23779269552798776,0.9713159290125606
81,13,0.2588190339503834,-0.22940495713312914,0.938288907164386
81,14,0.4999999138229461,-0.20536420207275372,0.8413237371452607
81,15,0.7071065069730859,-0.16728934635386855,0.687033232378767
81,16,0.8660248067335751,-0.11775571197478736,0.48593685435392225
81,17,0.9659247857849466,-0.06011952110089849,0.2517438209547629
81,18,0.9999984488218974,0.0017108273051406409,0.00041883616269520064
82,6,-0.9999860401154224,0.005132333945649198,0.0012564722628675446
82,7,-0.9659108023115075,-0.05612687757216719,0.25271742241471773
82,8,-0.8660104785368881,-0.11319174879389708,0.4870456642546873
82,9,-0.7070933457639803,-0.16215397987234573,0.6882768971771892
82,10,-0.4999895734706985,-0.19965746866748757,0.8427023920850588
82,11,-0.2588131461783575,-0.22312702320205802,0.9398032171057132
82,12,6.882663250074754e-09,-0.23094385505453016,0.9729670784834152
82,13,0.2588120757937026,-0.22255589416096694,0.9399389253550293
82,14,0.49998543782640265,-0.19851540741910118,0.8429746111116092
82,15,0.7070845727532753,-0.16044135771364237,0.6886871406591829
82,16,0.8659961523062321,-0.11090906888045728,0.48759598299296053
82,17,0.9658908288332168,-0.05327471616557672,0.2534101643449978
82,18,0.999961226533378,0.008553396702215957,0.0020939996935990914
83,6,-0.9999240157362564,0.011973719736797613,0.002931346029303098
83,7,-0.9658488956797201,-0.049281672654966836,0.25437615347078807
83,8,-0.8659531854086453,-0.10634275203404286,0.4886883462601154
83,9,-0.707045105377424,-0.15530151121085387,0.6899048192159934
83,10,-0.49995442953792135,-0.19280213418246683,0.8443180120310698
83,11,-0.2587944197478369,-0.2162696863308365,0.9414100440731138
83,12,,,
83,13,0.2587922803002187,-0.21569790440634418,0.9415418045374963
83,14,0.49994616335594905,-0.191658963415685,0.8445831371085335
83,15,0.7070275701887694,-0.15358769305258393,0.6903063345615119
83,16,0.8659245506370995,-0.1040592911471346,0.4892303511944995
83,17,0.9658089733860131,-0.04642971948167248,0.2550633413015456
83,18,0.9998744192114972,0.015393007338181008,0.0037684388754432438
84,6,-0.9998124522695316,0.018810963972634823,0.004605205880933267
84,7,-0.9657391423291342,-0.042437659211216554,0.256021393742908
84,8,-0.865852998091664,-0.09949220496901319,0.49030591149412084
84,9,-0.7069618453781812,-0.1484451522921199,0.691497639866143
84,10,-0.4998945254184262,-0.18594113741564933,0.8458908658173707
84,11,-0.25876287778113033,-0.20940561044370562,0.9429692801979961
84,12,9.155150108673096e-09,-0.21722027780851547,0.9761226105919232
84,13,0.2587596719121133,-0.20883337499550472,0.943097054220785
84,14,0.4998821389049835,-0.1847972553647086,0.8461488176517471
84,15,0.7069355696621658,-0.14673073432797537,0.6918903034079913
84,16,0.8658100901343931,-0.09720875602189655,0.4908394295226796
84,17,0.9656793205117866,-0.039586902484356416,0.2567027991424873
84,18,0.9997381340385108,0.022227294334475116,0.005441574750516114
85,6,-0.9996514874577195,0.025641703396519742,0.006277473257116729
85,7,-0.9655816777667409,-0.035597208978159586,0.2576525999754924
85,8,-0.8657100402816638,-0.09264248752796844,0.4918978508391252
85,9,-0.7068436685622722,-0.14158729034828066,0.6930548805291399
85,10,-0.49980993507180804,-0.17907687145487153,0.8474204994649649
85,11,-0.25871855922079867,-0.20253719256195452,0.9444804882811693
85,12,1.7451957646871537e-08,-0.210350327101615,0.9776260736540547
85,13,0.25871429088817943,-0.20196470378016793,0.9446042420597187
85,14,0.4997934435186307,-0.17793267777324773,0.8476712074833208
85,15,0.7068086847575011,-0.13987287032426857,0.6934385793266925
85,16,0.8656529121105406,-0.09035984450183832,0.49242271906984975
85,17,0.9655020302785473,-0.0327486367874966,0.25832800141789447
85,18,0.9995525392696816,0.02905389646042164,0.0071128292541627215
86,6,-0.9994413200109565,0.0324635792068299,0.007947570687867032
86,7,-0.9653766963803798,-0.028762692922524168,0.25926924534458096
86,8,-0.8655244884569396,-0.08579598229722749,0.4934636859010061
86,9,-0.7066907208154267,-0.13473031820140716,0.6945761056001856
86,10,-0.4997007629216072,-0.17221173721151176,0.84890651140285
86,11,-0.2586615187760336,-0.19566683890831393,0.9459432894503262
86,12,,,
86,13,0.25865619324839484,-0.19509429767448502,0.9460629940491005
86,14,0.49968018668490993,-0.17106763269490172,0.8491499137836003
86,15,0.7066470721038671,-0.13301649500270676,0.6949507374945557
86,16,0.8654532105876248,-0.08351493969450773,0.49397975174231096
86,17,0.9652773215334873,-0.02591729255710443,0.259938428247241
86,18,0.9993178640016355,0.03587045774539319,0.008781625609466964
87,6,-0.9991822093335382,0.039274238664542355,0.009614922187413702
87,7,-0.9651244511711878,-0.021936479616305942,0.260870819781663
87,8,-0.8652965716354675,-0.07895507288016954,0.4950029692662393
87,9,-0.7065031909123004,-0.1278766326094301,0.6960609226664075
87,10,-0.4995671437115926,-0.16534814175540968,0.8503485526193797
87,11,-0.2585918268473639,-0.1887969632346826,0.947357363280143
87,12,1.493839248669797e-08,-0.19660614136070742,0.9804825471058898
87,13,0.2585854506968238,-0.1882245709820569,0.947472994637072
87,14,0.49954250818406326,-0.16420452806362335,0.8505845963104304
87,15,0.7064509311598697,-0.12616400584641416,0.6964263963206299
87,16,0.8652112320303909,-0.07667642517805695,0.4955100905030766
87,17,0.9650054716018351,-0.019095236889421736,0.2615335766333966
87,18,0.9990343978571196,0.0426746290810627,0.010447388719506729
88,6,-0.9988744751670884,0.04607133668940474,0.011278953644967409
88,7,-0.9648252534055864,-0.015120933618969386,0.262456830273736
88,8,-0.8650265710598901,-0.07212214225891143,0.496515284715742
88,9,-0.7062813102568223,-0.12102863260987741,0.6975089826450191
88,10,-0.4994092423204336,-0.1584884966445589,0.8517463267407016
88,11,-0.25850956942982733,-0.18192998514278905,0.9487224478313717
88,12,1.3850874056960346e-08,-0.1897367451016594,0.9818350001696964
88,13,0.2585021505230067,-0.18135794371614855,0.948833986757447
88,14,0.4993805778963216,-0.15734577602285077,0.8519749674654196
88,15,0.7062205039393322,-0.11931780220406082,0.6978652175691724
88,16,0.8649272750073179,-0.06984668336418874,0.497013329571188
88,17,0.9646868159055005,-0.012284832196691985,0.26311296075261287
88,18,0.9987024905867489,0.0494640698107358,0.012109545556446204
89,6,-0.998518497151068,0.052852537441687365,0.012939093211957835
89,7,-0.9644794721874551,-0.008318413869096713,0.2640268011390329
89,8,-0.864714819810971,-0.06529957116081135,0.4980002473950129
89,9,-0.7060253525641601,-0.1141887178644945,0.6989199798611543
89,10,-0.49922725353510294,-0.15163521625271625,0.8530995900361165
89,11,-0.25841484799479153,-0.17506832840092795,0.9500383396088463
89,12,1.3068692803065097e-08,-0.1828723811927869,0.983136659980127
89,13,0.2584063954820051,-0.1744968399162407,0.9501457717809638
89,14,0.49919459556846957,-0.15049379125306572,0.8533207922871157
89,15,0.7059560746787517,-0.11248028363519291,0.6992669064223729
89,16,0.864601689780381,-0.0630280938669525,0.4984890945772119
89,17,0.9643217475022171,-0.005488434603630015,0.26467611221995857
89,18,0.9983225515884804,0.05623644930279612,0.013767525546739006
90,6,-0.9981147143014362,0.05961551588659155,0.014594771685023093
90,7,-0.964087533951282,-0.0015312720884751133,0.26558027427790437
90,8,-0.8643617023502312,-0.05848973643285539,0.4994575039402506
90,9,-0.7057356334848898,-0.10735928700784643,0.7002936520652235
90,10,-0.499021401783431,-0.1447907160980191,0.8544081513503499
90,11,-0.2583077793506396,-0.16821441925990221,0.9513048934384787
90,12,5.2456700906694384e-09,-0.17601547962851286,0.9843873988075754
90,13,0.2582983036533424,-0.16764368596404597,0.9514082093855372
90,14,0.4989847905396376,-0.14365098930088332,0.8546218883711039
90,15,0.7056579694471233,-0.10565384826030712,0.7006312114825821
90,16,0.864234877824263,-0.056223031880423435,0.49993704267462935
90,17,0.9639107165460344,0.0012916076424309621,0.2662225803297096
90,18,0.9978950493457028,0.06298944850534256,0.015420760951726524
91,6,-0.9976636244084287,0.0663579593383983,0.01624542288404139
91,7,-0.9636499218772285,0.005238148798417808,0.26711680939839216
91,8,-0.8639676539926138,-0.05169500942692198,0.5008867325602163
91,9,-0.7054125101720634,-0.10054273600294983,0.7016297803897649
91,10,-0.4987919408263084,-0.13795741117571175,0.8556718719628571
91,11,-0.25818849548257244,-0.1613706847712856,0.9525220222634708
91,12,4.366165236211157e-09,-0.1691684716089567,0.9855871489693286
91,13,0.25817800827907644,-0.16080090890210458,0.952621217345754
91,14,0.4987514214268321,-0.13681978491276245,0.8558781257171725
91,15,0.7053265556988568,-0.0988408911187126,0.7019579247140433
91,16,0.8638272912759057,-0.04943386656825773,0.5013568626069091
91,17,0.9634542296701589,0.00805295574478191,0.2677519322702518
91,18,0.9974205107849802,0.06972076147914802,0.01706868724292912
92,6,-0.9971657833545624,0.0730775689815327,0.017890484024509937
92,7,-0.9631671752291889,0.011987516226634886,0.26863598421607854
92,8,-0.8635331603101492,-0.0449177543989017,0.5022876430736936
92,9,-0.705056380791976,-0.09374145650695699,0.7029281892458678
92,10,-0.49853915341009747,-0.13113771429804408,0.8568906653744268
92,11,-0.25805714337183866,-0.1545395511110919,0.9536896968601205
92,12,1.60455782950528e-08,-0.16233378785821032,0.9867359025188074
92,13,0.25804565758132764,-0.15397093475804277,0.9537847712420002
92,14,0.49849477577077583,-0.13000259037639408,0.8570894265038342
92,15,0.704962241770601,-0.09204380253719656,0.703246881324235
92,16,0.8633794323154136,-0.04266295946807828,0.502748274730147
92,17,0.962952849293277,0.014793281911083886,0.26926375331310154
92,18,0.9968995205546328,0.07642809690613094,0.01871074347134296
93,6,-0.9966218043541228,0.0797720613657606,0.019529396083591968
93,7,-0.9626398886170574,0.018714509531822635,0.27013739462784986
93,8,-0.8630587564677181,-0.038160326924579435,0.5036599769024785
93,9,-0.7046676839795278,-0.08695783424987202,0.704188746159366
93,10,-0.4982633508799006,-0.12433403444436514,0.8580644970214771
93,11,-0.25791388479470717,-0.14772344191190703,0.9548079454737491
93,12,,,
93,13,0.2579014145595845,-0.1471561868775466,0.9548989040897606
93,14,0.4982151696427177,-0.12320181387278427,0.858255764790621
93,15,0.7045654763229089,-0.08526496651245592,0.7044979595850525
93,16,0.8628918524794449,-0.035912662913590375,0.5041110309912358
93,17,0.9624071928506356,0.021510270884798066,0.2707576469757081
93,18,0.9963327202254774,0.08310917957060554,0.020346372630071823
94,6,-0.9960323571155244,0.08643916987282507,0.02116160415917059
94,7,-0.9620687111845594,0.025416821467355993,0.27162065485926784
94,8,-0.8625450264921264,-0.03142507233515699,0.5050035070199287
94,9,-0.7042468982391824,-0.08019424742922393,0.7054113615471125
94,10,-0.4979648727543849,-0.11754877512438924,0.8591933839185827
94,11,-0.25775889610156233,-0.14092477660649397,0.9558768533754303
94,12,,,
94,13,0.2577454567681559,-0.1403590842690578,0.9559637058897823
94,14,0.49791294721292684,-0.11641985784200382,0.8593771661487085
94,15,0.7041367477277616,-0.0785067591102137,0.7057110805941632
94,16,0.8623651519083507,-0.029185318477267845,0.5054449148616176
94,17,0.9618179319512871,0.028201621451543427,0.27223323515774733
94,18,0.9957208074151911,0.0897617518106448,0.021975022009642676
95,6,-0.9953981669280758,0.09307664615189314,0.022786557821268146
95,7,-0.961454345724125,0.032092159694830306,0.2730853975852906
95,8,-0.8619926024758284,-0.024714324175194806,0.5063180378551725
95,9,-0.7037945412926098,-0.07345306512357173,0.7065959884337565
95,10,-0.49764408626294365,-0.11078433275756785,0.8602773942298964
95,11,-0.25759236797651436,-0.13414596878583232,0.9568965623403413
95,12,1.0574456116800467e-08,-0.1419279472499799,0.9898769912415415
95,13,0.25757797607417765,-0.13358203996314688,0.9569793230999376
95,14,0.49758848028165403,-0.10965911736552161,0.860453707220562
95,15,0.703676583403064,-0.07177154688387051,0.7068862079769891
95,16,0.8617999785284283,-0.022483255436382778,0.5067497412267549
95,17,0.9611857914630318,0.03486504791770494,0.27369015825067833
95,18,0.9950645348378936,0.09638357493698056,0.023596143545373757
96,6,-0.9947200136748092,0.09968226152128713,0.024403711455211
96,7,-0.9607975477204167,0.038738248245276885,0.27453127402414634
96,8,-0.8614021637167447,-0.01803040268571094,0.5076034051531785
96,9,-0.7033111693742035,-0.06673664572763952,0.707742622109559
96,10,-0.4973013858460364,-0.10404309507141891,0.8613166467702638
96,11,-0.2574145051779762,-0.12738942457448965,0.9578672700487046
96,12,1.366057754074278e-08,-0.1351667999641395,0.9908228581272508
96,13,0.25739917839662557,-0.12682745938945886,0.9579459580297613
96,14,0.4972421677734224,-0.10292197856797117,0.8614855152094211
96,15,0.703185549095327,-0.06506168531547855,0.7080233475298771
96,16,0.8611970271707785,-0.015808789265077564,0.5080253562315427
96,17,0.9605115485267227,0.04149828155869405,0.27512807522038274
96,18,0.9943647092806703,0.10297243061695568,0.025209194156186863
97,6,-0.9939987307731607,0.10625380833406031,0.02601252459594299
97,7,-0.9600991243242399,0.04535282894856023,0.2759579540042113
97,8,-0.8607744357957299,-0.011375613315066075,0.5088594757909584
97,9,-0.7027973764757453,-0.060047335411814465,0.7088512997298874
97,10,-0.4969371926196058,-0.09732743952162075,0.8623113104369616
97,11,-0.2572255262606582,-0.12065754102616372,0.9587892294104304
97,12,1.91375712077082e-09,-0.12843006529134246,0.991718568107536
97,13,0.2572092834267816,-0.12009773877406098,0.9588638681587909
97,14,0.4968744351955482,-0.09621081704113438,0.8624727672995723
97,15,0.7026642481118259,-0.058379517281744675,0.7091225468051293
97,16,0.8605570386283548,-0.009164220155089997,0.5092716370819657
97,17,0.9597960315017072,0.04809907203436044,0.2765466636627666
97,18,0.9936221905088855,0.10952612222114061,0.026813636074278925
98,6,-0.993235204045408,0.11278910130508218,0.027612462252915502
